Datum,BHKW1_Biogas,BHKW2_Biogas,Methangehalt CH4,TS-Wert,pH-Wert
734257.3327,2444.666671,5139.999653,52.87422235,6.994149516,7.693500895
734257.416,2444.583338,5147.499566,52.99960682,4.254073053,7.658928941
734257.4993,2444.500006,5154.999479,53.12499129,8.293499352,7.526547661
734257.5827,2444.416673,5162.499392,53.25037576,7.017426119,7.624592747
734257.666,2444.333341,5169.999306,53.37576023,5.232403385,7.808673901
734257.7493,2444.250009,5177.499219,53.5011447,0.132953093,7.975726281
734257.8327,2444.166676,5184.999132,53.62652917,7.970438182,7.619188886
734257.916,2444.083344,5192.499045,53.75191364,8.939213596,7.544098888
734257.9993,2444.000012,5199.998958,53.87729811,9.496328781,7.555872767
734258.0827,2432.668241,5182.502431,53.98098555,7.857060305,7.544184624
734258.166,2421.334907,5165.002431,54.08466997,5.980924563,7.573034886
734258.2493,2410.001574,5147.502431,54.1883544,8.698966443,7.561299132
734258.3327,2398.668241,5130.002431,54.29203882,8.069272913,7.544238213
734258.416,2387.334907,5112.502431,54.39572325,6.856889356,7.584608883
734258.4993,2376.001574,5095.002431,54.49940767,4.496485041,7.509698398
734258.5827,2364.668241,5077.502431,54.6030921,8.365334316,7.555608589
734258.666,2353.334907,5060.002431,54.70677652,7.040831169,7.584523151
734258.7493,2342.001574,5042.502431,54.81046095,4.461634431,7.526770037
734258.8327,2330.668241,5025.002431,54.91414537,0.32819108,7.35400569
734258.916,2319.334907,5007.502431,55.0178298,7.719928796,7.578724439
734258.9993,2308.001574,4990.002431,55.12151422,8.890752602,7.541053964
734259.0827,2333.330108,5007.497772,54.82015855,3.862119049,7.584415979
734259.166,2358.663735,5024.997974,54.51874661,7.92686958,7.624796376
734259.2493,2383.997361,5042.498177,54.21733467,6.648212406,7.590181546
734259.3327,2409.330988,5059.99838,53.91592273,4.322382331,7.601700967
734259.416,2434.664614,5077.498582,53.6145108,8.202588922,7.578703006
734259.4993,2459.998241,5094.998785,53.31309886,7.268571048,7.619212553
734259.5827,2485.331867,5112.498987,53.01168692,7.650506762,7.615997628
734259.666,2510.665494,5129.99919,52.71027498,8.032442476,7.612782702
734259.7493,2535.99912,5147.499392,52.40886304,8.414378191,7.609567777
734259.8327,2561.332747,5164.999595,52.1074511,8.796313905,7.606352851
734259.916,2586.666373,5182.499797,51.80603917,9.178249619,7.603137926
734259.9993,2612,5200,51.50462723,9.560185333,7.599923
